datetime,open,high,low,close,volume
1991/6/27,42.500001,42.75,41.750001,1.348775,37800000
1991/6/28,42.249999,42.500001,40.25,1.317039,56660800
1991/7/1,42.249999,43,41.750001,1.348775,48706000
1991/7/2,42.249999,42.75,41.750001,1.340841,30035600
1991/7/3,42.249999,43.500001,41.750001,1.36861,77593600
1991/7/5,43,46.000001,42.75,1.447949,82888400
1991/7/8,45.250001,47.25,44.999999,1.483652,76770400
1991/7/9,47.25,48.25,46.5,1.487619,56610400
1991/7/10,47.499999,48.25,46.749999,1.49952,39144000
1991/7/11,47.000001,47.25,46.000001,1.483652,36478400
1991/7/12,47.25,47.25,46.25,1.483652,33188400
1991/7/15,46.749999,46.749999,45.5,1.443982,34496000
1991/7/16,45.5,45.749999,43.500001,1.388444,55748000
1991/7/17,43.500001,44.5,42.249999,1.348775,52234000
1991/7/18,43.999999,45.125001,43,1.424147,99579200
1991/7/19,45.250001,46.25,44.999999,1.45985,32104800
1991/7/22,45.749999,46.25,45.5,1.45985,27168400
1991/7/23,46.25,46.5,44.5,1.428114,33264000
1991/7/24,45.250001,45.749999,44.5,1.428114,32863600
1991/7/25,45.250001,45.749999,44.999999,1.436048,16450000
1991/7/26,45.749999,45.749999,44.75,1.424147,18558400
1991/7/29,45.250001,45.5,44.5,1.443982,13325200
1991/7/30,45.5,46.749999,45.5,1.475718,22965600
1991/7/31,46.5,46.875001,44.999999,1.467784,25701200
1991/8/1,46.000001,49.249999,45.749999,1.559025,112106400
1991/8/2,49.75,50.249999,49,1.586794,68252800
1991/8/5,49.75,49.75,48.25,1.53919,25191600
1991/8/6,48.750001,50.249999,47.750001,1.570926,55106800
1991/8/7,49.500001,50.999999,49.374999,1.598695,52903200
1991/8/8,50.75,51.75,50,1.602662,47362000
1991/8/9,50.500001,50.999999,49.75,1.610596,38600800
1991/8/12,50.75,52.250001,50.500001,1.642331,35632800
1991/8/13,51.999999,54.000001,51.999999,1.697869,71646400
1991/8/14,54.750001,55,53.875001,1.741506,50178800
1991/8/15,55,55,53.000001,1.689935,36386000
1991/8/16,52.749999,54.25,52.250001,1.689935,39701200
1991/8/19,49.500001,51.625,48.499999,1.606285,80620400
1991/8/20,51.5,51.75,50.500001,1.622189,49856800
1991/8/21,52.5,54.125,51.999999,1.70966,55843200
1991/8/22,54.000001,54.750001,53.749999,1.725564,41412000
1991/8/23,54.000001,55.499999,52.749999,1.685804,60104800
1991/8/26,53.000001,53.5,52.5,1.685804,25398800
1991/8/27,53.000001,54.000001,52.749999,1.717612,25088000
1991/8/28,54.000001,54.25,53.125001,1.693756,26896800
1991/8/29,53.25,53.875001,52.5,1.685804,28338800
1991/8/30,53.000001,53.25,52.250001,1.685804,16534000
1991/9/3,52.749999,53.25,51.999999,1.6699,17094000
1991/9/4,52.749999,52.749999,51.375001,1.638093,29946000
1991/9/5,51.5,51.75,50.75,1.622189,19471200
1991/9/6,50.999999,51.75,50.500001,1.638093,19818400
1991/9/9,51.75,53.5,51.5,1.693756,31620400
1991/9/10,52.749999,53.375,49.75,1.594357,45710000
1991/9/11,50.75,50.999999,49.500001,1.606285,44500400
1991/9/12,51.250001,51.250001,49.75,1.610261,29803200
1991/9/13,50,50.249999,48.499999,1.546646,41683600
1991/9/16,49.249999,49.249999,46.5,1.50291,51444400
1991/9/17,47.000001,49,46.749999,1.558574,33852000
1991/9/18,48.750001,50.500001,48.499999,1.594357,30338000
1991/9/19,50.249999,50.500001,49.500001,1.582429,44584400
1991/9/20,49.75,50.999999,49.500001,1.610261,47037200
1991/9/23,50,50.75,49.249999,1.574477,21915600
1991/9/24,49.500001,50.375001,48.25,1.598333,26524400
1991/9/25,50.249999,50.500001,49.249999,1.606285,13616400
