datetime,open,high,low,close,volume,adj_price
2002/4/26,86.699997,86.959999,84.699997,84.709999,6684200,68.424915
2002/4/29,84.709999,85.099998,83.550003,83.889999,6535600,67.762556
2002/4/30,83.910004,85.230003,83.529999,83.760002,8883900,67.65755
2002/5/1,83.849998,84.650002,81.669998,84.300003,12203800,68.093738
2002/5/2,83.75,84.800003,83.129997,83.860001,6582900,67.738324
2002/5/3,83.099998,83.5,81.110001,81.779999,8656300,66.058193
2002/5/6,81.699997,81.870003,76,76,13648400,61.38937
2002/5/7,76.889999,77.5,75.919998,76.5,17418700,61.793248
2002/5/8,78.199997,82.800003,78.199997,82.449997,12779700,66.730228
2002/5/9,81.900002,83,79,79.93,10130100,64.690689
2002/5/10,79.949997,80.5,79.25,79.68,7386300,64.488354
2002/5/13,80.25,82.290001,79.5,82.190002,6527600,66.519804
2002/5/14,84.5,85.480003,82.190002,85.480003,9624700,69.182539
2002/5/15,84.599998,86.489998,84.050003,84.5,8552300,68.389381
2002/5/16,84.199997,86,83.400002,85.449997,6768300,69.158253
2002/5/17,86.25,86.400002,85,85.690002,5874800,69.3525
2002/5/20,85.449997,85.459999,83.93,84.449997,4530300,68.348912
2002/5/21,84.410004,85,83.300003,83.449997,4454000,67.53957
2002/5/22,83.760002,84.389999,82.739998,84,5040700,67.98471
2002/5/23,84.25,85.050003,82.519997,84.349998,6865600,68.267979
2002/5/24,83.650002,83.75,82.620003,83.099998,4122000,67.256301
2002/5/28,82.800003,83.110001,81.690002,82.080002,4552100,66.430775
2002/5/29,81.5,82,81,81.599998,4519500,66.042289
2002/5/30,80.599998,82.25,80.220001,82.25,7374100,66.568362
2002/5/31,82.050003,82.050003,80.400002,80.449997,5126200,65.111544
2002/6/3,80.75,80.910004,78,78.110001,8383600,63.217688
2002/6/4,78.110001,79.650002,77.599998,79.309998,7273200,64.188895
2002/6/5,79.650002,80.709999,79.110001,80.550003,7172100,65.192484
2002/6/6,80.550003,80.949997,78.889999,79.660004,5540600,64.47217
2002/6/7,78.480003,78.849998,77,78.300003,9309400,63.371464
2002/6/10,77.75,78.800003,76.599998,76.800003,7075800,62.157452
2002/6/11,77.849998,78.25,75.199997,75.489998,7953400,61.09721
2002/6/12,75.400002,75.949997,73.25,74.650002,13296100,60.417366
2002/6/13,75.449997,77.400002,75.300003,75.599998,8909600,61.186238
2002/6/14,74.199997,76.769997,73.25,76.169998,8592000,61.647563
2002/6/17,76.18,77.75,75.160004,77.139999,7775800,62.432625
2002/6/18,75.599998,76.900002,75.470001,75.940002,7242000,61.461417
2002/6/19,74.199997,75.199997,73.25,73.349998,9455400,59.365219
2002/6/20,74,74.089996,71.43,71.580002,11116900,57.932687
2002/6/21,70,70.989998,68.190002,68.75,15542600,55.642248
2002/6/24,67.25,71.489998,67.25,69.699997,14687700,56.41112
2002/6/25,70.300003,71.449997,68.410004,68.599998,8554800,55.520845
2002/6/26,66.099998,70.589996,66.099998,70.050003,11544000,56.694395
2002/6/27,71.199997,72.150002,69.099998,71.900002,10610100,58.191676
2002/6/28,71.349998,73.620003,71.25,72,10945600,58.272609
2002/7/1,72.010002,72.410004,67.160004,67.599998,12055900,54.711504
2002/7/2,67.849998,69.400002,67.699997,68.580002,12012900,55.504661
2002/7/3,67.949997,70.709999,67.870003,70.510002,8469900,57.066691
2002/7/5,72.449997,73.900002,72,73.5,5243000,59.486621
2002/7/8,73,73.480003,71.029999,71.300003,9488100,57.706072
2002/7/9,71.400002,72.25,69.449997,69.669998,11165600,56.386841
2002/7/10,70.599998,71.25,68.529999,68.760002,10073400,55.650343
2002/7/11,68,69.75,67.550003,69.410004,11026400,56.176416
2002/7/12,70,71.739998,68.800003,69.209999,8572200,56.014544
2002/7/15,68.400002,71,66.599998,71,10420900,57.463267
2002/7/16,69.510002,71.389999,68.480003,69.010002,10486800,55.852679
2002/7/17,71,71.599998,69.620003,70.690002,11537300,57.212373
2002/7/18,70.5,74.199997,70,72.050003,15310800,58.313078
2002/7/19,70.959999,72.699997,70,72,11612900,58.272609
2002/7/22,71.25,72.190002,68.309998,68.5,14866900,55.439912
2002/7/23,68.25,70,66.660004,67.050003,12766700,54.266369
2002/7/24,66,70,65.699997,69.540001,13804500,56.281629
2002/7/25,68.900002,70,67.300003,69.349998,10989800,56.127852
2002/7/26,68.75,69.470001,65.760002,66.400002,11576400,53.740296
2002/7/29,70.370003,71.400002,68,71.18,11919300,57.608949
2002/7/30,70.5,72.699997,70.019997,71.790001,10138600,58.102648
2002/7/31,70.75,71.599998,69.110001,70.400002,12718600,56.977663
2002/8/1,70.400002,70.699997,67.220001,68.25,8832000,55.237577
2002/8/2,68.209999,68.230003,67.120003,67.879997,6915000,54.938118
2002/8/5,67.940002,68.349998,65.849998,65.989998,7126900,53.408463
2002/8/6,67,69.419998,66.610001,67.900002,8370800,54.954309
2002/8/7,69,69.900002,66.800003,69.169998,8037300,56.106115
2002/8/8,69.199997,72.050003,68.349998,71.610001,8420500,58.085284
2002/8/9,70.610001,74.300003,70.400002,71.830002,6940900,58.263734
2002/8/12,71.050003,72.639999,70.610001,71.769997,5263300,58.215062
2002/8/13,71.550003,73.800003,71.190002,71.900002,8014700,58.320513
2002/8/14,71.949997,75.019997,71.349998,74.919998,8353000,60.770134
2002/8/15,75.400002,76.709999,74.599998,76.5,9267300,62.051727
2002/8/16,76.5,79.980003,75.980003,79.349998,11645800,64.363456
2002/8/19,79.349998,82.849998,79.010002,82.489998,10803900,66.910416
2002/8/20,81.559998,82,80.18,81.269997,7671000,65.920832
2002/8/21,81.900002,82.330002,79.550003,81,7768600,65.701828
2002/8/22,80.949997,82.449997,80.199997,81.989998,5446600,66.504849
2002/8/23,81.199997,81.480003,79.349998,80.400002,5908900,65.215149
2002/8/26,80.400002,80.889999,77.800003,79.419998,6997800,64.420236
2002/8/27,80.400002,80.440002,77.300003,77.959999,7087800,63.235981
2002/8/28,76,77.010002,75.669998,76.059998,6590300,61.694826
2002/8/29,75.599998,77.349998,75.150002,76.620003,5857400,62.149065
2002/8/30,75.550003,76.349998,75.099998,75.379997,5002500,61.143255
2002/9/3,74.199997,75,72.300003,72.349998,6849400,58.685521
2002/9/4,72.349998,73.989998,71.599998,73.730003,6264600,59.804889
2002/9/5,72.739998,72.849998,71.5,72.18,6467700,58.547629
2002/9/6,73.75,73.989998,73.07,73.199997,4586500,59.374983
2002/9/9,72.449997,74.980003,71.849998,74.5,5785000,60.429459
2002/9/10,74.599998,75.599998,73.849998,75.599998,5538300,61.321705
2002/9/11,76.400002,77.5,74.059998,74.199997,5394400,60.186117
2002/9/12,74.050003,74.050003,71.639999,71.870003,6707400,58.29618
2002/9/13,71.5,72.879997,71.309998,72.5,5949600,58.807192
2002/9/16,72,72.720001,71.230003,72.32,4595200,58.661188
2002/9/17,73,73.449997,71.349998,71.75,6195100,58.198842
2002/9/18,70.650002,70.900002,68.860001,69.550003,12712700,56.41435
2002/9/19,64.800003,66.480003,64.650002,64.800003,22034900,52.561465
2002/9/20,65.400002,65.400002,63.900002,63.919998,14195200,51.847664
2002/9/23,63.75,63.75,62.369999,63.369999,8377100,51.401541
2002/9/24,61.080002,63.299999,59.549999,59.75,16710100,48.465238
2002/9/25,61.200001,63.77,60.990002,63.009998,13119200,51.109532
2002/9/26,64.199997,64.879997,61.330002,62.02,12368800,50.306511
2002/9/27,61.43,63.490002,60.310001,60.360001,8793100,48.96003
2002/9/30,59.549999,59.889999,57.990002,58.310001,13020100,47.297206
2002/10/1,59.200001,61.98,58.990002,61.169998,11642800,49.617046
2002/10/2,61.18,62,58.349998,59.630001,10653300,48.367902
2002/10/3,60.299999,61.16,58.950001,60,11001100,48.668021
2002/10/4,59.5,59.509998,55.77,56.599998,14551900,45.910165
2002/10/7,56.599998,58.5,56.599998,56.860001,9641600,46.121062
2002/10/8,57.779999,58.09,54.799999,57.049999,14744500,46.275176
2002/10/9,56.049999,56.700001,54.810001,55.07,12156000,44.669132
2002/10/10,54.650002,58.48,54.009998,57.580002,12670600,46.705079
2002/10/11,62,63.919998,61.5,63.919998,17853800,51.847664
2002/10/14,61.540001,63.799999,61.540001,63.419998,7925300,51.442097
2002/10/15,67.75,68.480003,66.580002,68.480003,14600200,55.546437
2002/10/16,66.599998,67,64.239998,64.900002,15900200,52.642577
2002/10/17,72.800003,73,71.230003,72.199997,21344600,58.563849
2002/10/18,71.730003,74.25,70.260002,74.25,12482900,60.226676
2002/10/21,73.650002,75.900002,72.940002,75.550003,10875700,61.281152
2002/10/22,74.5,75.68,73.620003,74.489998,10371500,60.421346
2002/10/23,74.400002,74.970001,72.459999,74.599998,12441900,60.510571
2002/10/24,75.5,75.550003,71.75,72.099998,10524000,58.482737
2002/10/25,72.5,74.620003,72.160004,74.559998,7514200,60.478125
2002/10/28,75.150002,77.5,74.559998,76.559998,12544900,62.100393
2002/10/29,76.559998,77.050003,74.199997,76.739998,11455200,62.246397
2002/10/30,77,79.400002,76.019997,78.669998,12865800,63.811885
2002/10/31,78.669998,79.790001,78.5,78.940002,9864300,64.030895
2002/11/1,78.900002,80.5,78.32,80.400002,9395200,65.215149
2002/11/4,81.989998,83.809998,81.699997,82.5,12006000,66.918529
2002/11/5,81.75,82.010002,80.470001,81.68,10466700,66.253399
2002/11/6,80.800003,81.879997,80.050003,81.540001,10480800,66.26153
2002/11/7,80,80,78.32,78.949997,11036800,64.156825
2002/11/8,78.5,79.290001,77.199997,77.589996,8119600,63.051653
2002/11/11,77.589996,78.360001,76.699997,77.290001,7386400,62.807869
2002/11/12,77.5,79.900002,77.300003,79.150002,9027700,64.319354
2002/11/13,79.5,80.330002,77.980003,79.349998,11984700,64.481877
2002/11/14,80.379997,80.989998,79.400002,80.720001,9662800,65.595177
2002/11/15,80.379997,80.400002,79.010002,80.010002,11367800,65.018213
2002/11/18,80.800003,80.989998,79.080002,79.18,7321300,64.343732
2002/11/19,78.239998,79.449997,77.839996,78.370003,6918400,63.685507
2002/11/20,77.949997,81.709999,77.900002,81.610001,9070900,66.318414
2002/11/21,82.050003,84.919998,82.050003,84.900002,12737200,68.991954
2002/11/22,83.949997,85.169998,83.800003,84.43,9053300,68.610019
2002/11/25,84.629997,86.25,83.519997,86.199997,8651200,70.048364
2002/11/26,86.150002,86.150002,84.389999,85.059998,8560800,69.121971
2002/11/27,85.900002,88.110001,85.849998,87.699997,8209800,71.267303
2002/11/29,87.709999,88.050003,86.760002,86.919998,2980700,70.633456
2002/12/2,88.599998,89.459999,86.300003,87.300003,9694200,70.942258
2002/12/3,86.720001,87.029999,85.150002,85.209999,7027800,69.243866
2002/12/4,83.410004,84.860001,82.82,83.690002,10053500,68.008677
2002/12/5,84.900002,84.980003,82.599998,83.059998,6900000,67.496719
2002/12/6,81.5,82.75,81.07,82.32,7594800,66.895377
2002/12/9,81,81.330002,79.5,79.589996,8841900,64.676905
2002/12/10,78.599998,81,78.599998,80.800003,6869800,65.660188
2002/12/11,80.800003,82.480003,79.989998,81.440002,6661000,66.180269
2002/12/12,81.25,81.690002,79.699997,80.169998,7208700,65.14823
2002/12/13,79.25,80,78.269997,80,7773800,65.010085
2002/12/16,79.599998,81.790001,79.050003,81.620003,8483500,66.326542
2002/12/17,80.599998,81.769997,80.029999,80.309998,6167100,65.261997
2002/12/18,79.25,79.690002,78.239998,79.129997,6514900,64.303098
2002/12/19,78.599998,80.339996,78.349998,78.660004,7319900,63.921169
2002/12/20,79.400002,80,78.879997,79.790001,8053800,64.839434
2002/12/23,79.75,81.5,79.440002,80.260002,5922200,65.22137
2002/12/24,80.199997,81,79.760002,79.760002,2420200,64.815057
2002/12/26,79.809998,80.699997,78.260002,78.5,5784300,63.791146
2002/12/27,78.5,79.18,76.610001,77.360001,6334100,62.864753
2002/12/30,77,77.43,75.599998,76.25,8066600,61.962737
2002/12/31,77.099998,78.459999,77.099998,77.5,7871400,62.97852
2003/1/2,78.800003,80.57,78.190002,80.57,7864500,65.473282
2003/1/3,80.699997,81.650002,80.209999,81.650002,5962300,66.350919
2003/1/6,81.900002,84.800003,81.809998,83.589996,7921300,67.92741
2003/1/7,83.949997,86.18,83.75,86,11906900,69.885841
2003/1/8,85.550003,85.690002,84.07,84.190002,9508800,68.41499
2003/1/9,84.75,87.019997,84.75,87,10711600,70.698468
2003/1/10,85.849998,88.040001,85.699997,87.68,9955400,71.251054
2003/1/13,88.309998,88.949997,87.349998,87.510002,10499000,71.112909
2003/1/14,87.230003,88.589996,87.220001,88.580002,7569100,71.982418
2003/1/15,88.580002,88.650002,86.949997,87.589996,8146600,71.177914
2003/1/16,87.400002,87.709999,85.379997,86.050003,9904300,69.926475
2003/1/17,83.739998,83.739998,81.18,81.300003,17331200,66.066501
2003/1/21,81.300003,81.849998,80.5,80.540001,8926900,65.448904
2003/1/22,80,80.769997,79.389999,79.699997,9432400,64.766295
2003/1/23,80.150002,81.360001,79.800003,81.050003,8371400,65.863345
2003/1/24,80.599998,81.5,78.82,78.989998,7748000,64.189331
2003/1/27,77.989998,79.5,77.610001,78.419998,9307800,63.726134
2003/1/28,78.5,80.470001,78.360001,80.110001,8017400,65.099474
2003/1/29,79.5,80.699997,78.57,80.32,7755000,65.270125
2003/1/30,81.300003,81.300003,78.300003,78.300003,7349500,63.628623
2003/1/31,77.699997,78.339996,77.019997,78.199997,9744100,63.547356
2003/2/3,78.199997,78.870003,77.75,78.18,6683500,63.531106
2003/2/4,78.18,78.18,76.25,77.089996,7216200,62.64534
2003/2/5,77.849998,78.900002,76.870003,77.260002,7427200,62.783491
2003/2/6,77.110001,78.199997,76.510002,77.510002,7755200,63.109174
2003/2/7,77.970001,78.150002,76.610001,77.099998,8296400,62.775346
2003/2/10,77.099998,78.019997,76.449997,77.910004,7949100,63.434858
2003/2/11,78.300003,78.970001,77.309998,77.389999,8598200,63.011467
2003/2/12,77.5,78.089996,76.5,76.5,5609200,62.286823
2003/2/13,76.099998,76.349998,74.309998,75.860001,11218400,61.765731
2003/2/14,76.400002,77.449997,75.349998,77.449997,8299500,63.060317
2003/2/18,78.019997,79.5,77.910004,79.330002,7791200,64.59103
2003/2/19,79.080002,79.699997,78.82,79.510002,5440300,64.737587
2003/2/20,79.57,80.050003,78.709999,79.150002,6285100,64.444473
2003/2/21,79.489998,80,78.160004,79.949997,7453900,65.095834
2003/2/24,79.699997,79.989998,78.559998,78.559998,6874700,63.964087
2003/2/25,77.900002,79.370003,76.900002,79.07,7675900,64.379334
2003/2/26,78.449997,79.050003,77.300003,77.400002,8587000,63.019611
2003/2/27,77.900002,78.589996,76.75,77.279999,9926500,62.921903
2003/2/28,77,78.470001,77,77.949997,6585200,63.467421
2003/3/3,78.900002,79,77.120003,77.330002,6618300,62.962616
2003/3/4,77.599998,77.75,76.529999,76.699997,5672200,62.449662
2003/3/5,76.699997,77.730003,76.25,77.730003,6658000,63.2883
2003/3/6,77,77.779999,76.699997,77.07,5876300,62.750921
2003/3/7,75.709999,77.989998,75.709999,77.900002,8129200,63.426714
2003/3/10,77.449997,77.449997,75.5,75.699997,6641300,61.635455
2003/3/11,75.82,76.330002,75.199997,75.349998,8119200,61.350484
2003/3/12,75.25,75.629997,73.169998,75.18,12773700,61.21207
2003/3/13,75.989998,78.68,75.309998,78.449997,10452500,63.874524
2003/3/14,78.449997,79.480003,78.110001,79,10117700,64.32234
2003/3/17,78,82.669998,77.839996,82.459999,15193000,67.139495
2003/3/18,82.459999,83.5,81.489998,82.470001,10795400,67.147639
2003/3/19,82.089996,82.5,81.080002,82,10473100,66.764961
2003/3/20,81.709999,82.489998,80.639999,82.199997,9046400,66.9278
2003/3/21,82.760002,84.900002,82.760002,84.900002,12625400,69.126162
2003/3/24,82.459999,83.349998,82.230003,82.25,9352600,66.968512
2003/3/25,82,84,81.739998,83.449997,8777100,67.945558
2003/3/26,83,83.25,81.18,81.550003,10531600,66.39857
2003/3/27,80.75,82.330002,80.510002,81.449997,7265800,66.317145
2003/3/28,81.050003,81.989998,80.5,80.849998,6649200,65.828622
2003/3/31,79.260002,79.610001,78.309998,78.43,10169200,63.858243
2003/4/1,78.5,79.559998,78.120003,78.730003,7861400,64.102507
2003/4/2,79.900002,81.970001,79.900002,81.459999,9700100,66.325288
2003/4/3,82.32,83.480003,81.709999,81.910004,9623600,66.691685
2003/4/4,82.349998,82.550003,80.040001,80.790001,8985000,65.779771
2003/4/7,82.599998,82.900002,80.25,80.470001,8881400,65.519225
2003/4/8,80.620003,80.699997,78.470001,80.07,8057600,65.193541
2003/4/9,79.699997,80.739998,78.629997,78.709999,8543200,64.08622
2003/4/10,79.099998,79.25,78.129997,79.010002,6880100,64.330484
2003/4/11,80.099998,81.290001,78.449997,78.75,7573500,64.118789
2003/4/14,78.5,80.07,78.160004,80.07,9006000,65.193541
2003/4/15,80.07,82.849998,79.709999,82.790001,13613500,67.408185
2003/4/16,83.379997,84.400002,82.739998,82.879997,10790700,67.481461
2003/4/17,81.889999,84.400002,81.889999,84.260002,8802100,68.60507
2003/4/21,84.400002,84.510002,83.099998,83.360001,6703400,67.872283
2003/4/22,83.360001,86.059998,82.599998,85.629997,9542600,69.720529
2003/4/23,85.239998,85.970001,84.959999,85.75,7084500,69.818236
2003/4/24,84.650002,85.699997,84.629997,85.199997,5943500,69.37042
2003/4/25,85.209999,85.279999,83.860001,83.879997,6790700,68.295667
2003/4/28,84.050003,85.5,83.620003,85.120003,6363600,69.305288
2003/4/29,85.339996,86.489998,84.970001,85.660004,8682900,69.744961
2003/4/30,85.660004,85.669998,84.68,84.900002,8444900,69.126162
2003/5/1,85.300003,86.230003,84.470001,85.889999,7485700,69.932225
2003/5/2,84.449997,87.57,84.449997,87.57,8381900,71.300093
2003/5/5,87.199997,88,86.519997,86.519997,7632500,70.445173
2003/5/6,86.300003,88.339996,86,87.510002,7459600,71.251242
2003/5/7,86.949997,87.809998,86.5,86.68,6754600,70.704721
2003/5/8,86.370003,86.779999,85.75,86.050003,7188200,70.190833
2003/5/9,86.900002,87.699997,86.400002,87.550003,6222600,71.41438
2003/5/12,87.550003,89.260002,87.099998,89,8445700,72.59714
2003/5/13,88.779999,90.099998,88.559998,89.980003,8668300,73.396527
2003/5/14,90,90.400002,88.300003,88.699997,7752200,72.352428
2003/5/15,89.5,89.959999,89,89.900002,7102900,73.33127
2003/5/16,89.669998,89.889999,88.949997,88.989998,6831600,72.588982
2003/5/19,88.050003,88.470001,86.410004,86.449997,7298400,70.517107
2003/5/20,86.580002,87.239998,84.889999,85.769997,7331900,69.962432
2003/5/21,85.769997,86.18,85.080002,86.18,6741000,70.296872
2003/5/22,86.25,86.800003,85.800003,86.080002,6277300,70.215303
2003/5/23,85.75,85.949997,85.099998,85.260002,5187200,69.546431
2003/5/27,84.510002,87.900002,84.510002,87.690002,7163400,71.528578
2003/5/28,87.599998,88.699997,87.400002,87.57,6539900,71.430692
2003/5/29,87.57,88.589996,87.199997,87.360001,6898900,71.259396
2003/5/30,87.449997,88.68,87.449997,88.040001,6184200,71.814071
2003/6/2,89,89.080002,87.25,87.330002,7697200,71.234926
2003/6/3,84.32,85.239998,83.239998,83.82,21106600,68.371823
2003/6/4,84,84.959999,83.830002,84.25,10734400,68.722574
2003/6/5,84,84.25,81.75,81.900002,15256300,66.805684
2003/6/6,82.25,83.230003,79.839996,80.050003,15160900,65.296644
2003/6/9,80,82,79.809998,82,9756300,66.887253
2003/6/10,82.349998,82.919998,81.209999,81.709999,8896000,66.6507
2003/6/11,82.75,84.150002,82.290001,83.970001,9815800,68.494179
2003/6/12,84.800003,84.980003,83.550003,83.949997,7072400,68.477862
2003/6/13,84.150002,84.290001,82.510002,82.75,5727500,67.499027
2003/6/16,83.099998,84.550003,82.550003,84.5,6492100,68.926498
2003/6/17,84.949997,84.949997,83.800003,84.300003,5873700,68.763361
2003/6/18,84.150002,84.989998,83.220001,84.699997,5941400,69.089636
2003/6/19,84.949997,85.290001,84.5,84.550003,7277100,68.967286
2003/6/20,85,85.239998,84.690002,84.919998,11900000,69.26909
2003/6/23,84.790001,84.790001,82.970001,83.18,6311600,67.849777
2003/6/24,82.949997,84.18,82.849998,83.629997,5062800,68.216839
2003/6/25,83.550003,84.160004,82.089996,82.489998,5548000,67.286943
2003/6/26,83.699997,84.379997,82.82,84.349998,6374400,68.804142
2003/6/27,84.150002,84.650002,83.220001,83.419998,4532900,68.045543
2003/6/30,83.900002,84.199997,82.5,82.5,7950900,67.295102
2003/7/1,81.400002,83.660004,81.400002,83.589996,5785800,68.18421
2003/7/2,83.949997,84.889999,83.75,84.739998,6009700,69.122264
2003/7/3,84.25,84.690002,83.480003,83.949997,3009500,68.477862
2003/7/7,84.800003,86.449997,84.739998,86.089996,7614900,70.223456
2003/7/8,86.089996,86.75,85.190002,86.25,5873900,70.35397
2003/7/9,86.099998,86.349998,84.849998,85.470001,6709700,69.717727
2003/7/10,85,85.220001,83.470001,84.029999,7509200,68.543119
2003/7/11,84.099998,85.279999,83.699997,84.889999,4534700,69.24462
2003/7/14,86,86.580002,85.419998,85.419998,6455200,69.676939
2003/7/15,86.150002,87,85.82,86.440002,7910400,70.508955
2003/7/16,87,87.029999,85.849998,86.739998,8837600,70.753661
2003/7/17,82.699997,83.940002,82.5,83.330002,13515700,67.972133
2003/7/18,83.849998,84.019997,83.209999,83.720001,8567200,68.290255
2003/7/21,83.199997,83.43,82.209999,82.5,7036100,67.295102
2003/7/22,82.5,83.260002,81.519997,81.849998,8744300,66.764897
2003/7/23,82,82.769997,81.730003,82.300003,5326800,67.131965
2003/7/24,82.949997,82.989998,81.510002,81.510002,5859100,66.487563
2003/7/25,81.599998,83.739998,81.57,83.550003,6204700,68.151588
2003/7/28,83.669998,83.699997,82.040001,82.540001,6423500,67.327731
2003/7/29,82.550003,82.879997,81.599998,81.800003,7282700,66.724116
2003/7/30,82.449997,82.449997,80.580002,80.959999,6654600,66.038926
2003/7/31,81.800003,82.540001,81.099998,81.25,8050300,66.275479
2003/8/1,81.150002,81.269997,80.050003,81.269997,6475400,66.29179
2003/8/4,80.75,81.360001,80.059998,81.129997,5888000,66.177593
2003/8/5,81.129997,81.330002,79.800003,79.849998,7018100,65.133501
2003/8/6,79.699997,80.68,78.730003,79.75,7472200,65.182543
2003/8/7,79.690002,80.82,79.379997,80.690002,5298500,65.950841
2003/8/8,81.050003,81.269997,80.349998,80.879997,4613800,66.10613
2003/8/11,80.870003,81.5,80.279999,81.019997,4261200,66.220557
2003/8/12,81.449997,81.540001,80.650002,81.510002,4634200,66.621056
2003/8/13,81.650002,82.190002,80.580002,81.199997,5138400,66.367678
2003/8/14,81,81.75,80.690002,81.559998,4562700,66.661919
2003/8/15,81.800003,81.980003,81.199997,81.790001,3623600,66.849909
2003/8/18,82.050003,83.68,81.900002,83.519997,6847200,68.263897
2003/8/19,83.099998,83.809998,82.559998,82.849998,6318300,67.716283
2003/8/20,82,83.309998,82,83.050003,4829900,67.879754
2003/8/21,83.389999,83.849998,82.849998,82.849998,5185200,67.716283
2003/8/22,84.25,84.720001,82.959999,82.970001,7434900,67.814366
2003/8/25,82.849998,83.029999,81.75,81.959999,5150900,66.988855
2003/8/26,81.650002,82.540001,81.269997,82.5,5569600,67.430217
2003/8/27,82,82.529999,81.900002,82,3834100,67.021549
2003/8/28,82,82.339996,81.269997,81.900002,5516300,66.939817
2003/8/29,81.949997,82.110001,81.559998,82.010002,4222700,67.029724
2003/9/2,82.400002,85.959999,82.300003,85.760002,12406400,70.094734
2003/9/3,86.239998,87.300003,86,86.330002,10835700,70.560615
2003/9/4,86.330002,88.290001,85.690002,87.910004,9889100,71.852008
2003/9/5,87,88.260002,86.75,86.949997,7896600,71.06736
2003/9/8,88.449997,89.660004,88.349998,89.099998,9213400,72.824633
2003/9/9,89.199997,89.970001,88.93,89.419998,8102500,73.08618
2003/9/10,88.989998,89,87.610001,87.839996,7322600,71.794788
2003/9/11,86.75,88.419998,86.400002,87.919998,9753500,71.860176
2003/9/12,87.599998,89.010002,87.199997,88.699997,7209200,72.497697
2003/9/15,89.699997,89.959999,88.389999,88.489998,7305400,72.326058
2003/9/16,88.489998,90.410004,88.489998,90.290001,7896100,73.797265
2003/9/17,90.400002,91.940002,90.199997,90.629997,9086600,74.075156
2003/9/18,90.629997,92.43,90.459999,92,8338700,75.194909
2003/9/19,92.449997,93.470001,91.800003,93.279999,9412500,76.241098
2003/9/22,92.239998,92.239998,90.900002,91.389999,7302600,74.696333
2003/9/23,91.5,92.089996,90.559998,91.339996,7935200,74.655464
2003/9/24,91.080002,91.82,89.330002,89.400002,7575800,73.069836
2003/9/25,89.400002,90.970001,89.199997,89.410004,6585500,73.078011
2003/9/26,89.410004,90.139999,89,89.050003,5095800,72.78377
2003/9/29,89.25,90.18,89.07,89.449997,5723200,73.110699
2003/9/30,89.199997,89.25,87.900002,88.330002,7056700,72.195287
2003/10/1,88.75,90.599998,88.699997,90.349998,7925200,73.846303
2003/10/2,89.550003,90.449997,89.220001,90.080002,7428300,73.625625
2003/10/3,91,91.949997,90.57,90.639999,7479300,74.083331
2003/10/6,90.739998,91.760002,90.510002,91.18,3845400,74.524693
2003/10/7,90.5,91.699997,90.400002,91.699997,5369800,74.949705
2003/10/8,92,92.870003,91.949997,92.660004,6418900,75.734353
2003/10/9,93.300003,93.599998,92.199997,92.449997,7593000,75.562707
2003/10/10,92.400002,93.18,92.360001,92.669998,4500500,75.742522
2003/10/13,93.099998,93.540001,92.580002,93.199997,4839200,76.175709
2003/10/14,92.650002,92.949997,92.32,92.720001,4699500,75.783392
2003/10/15,93.900002,94.540001,92.739998,92.739998,11558700,75.799735
2003/10/16,89.269997,89.699997,88.660004,89.279999,16994000,72.971754
2003/10/17,89.279999,89.68,88.809998,89.230003,9506200,72.930891
2003/10/20,89.349998,89.400002,88.860001,89,6971300,72.742901
2003/10/21,89.25,89.339996,88.699997,88.93,5287100,72.685687
2003/10/22,88.300003,89.010002,87.900002,88.459999,5600100,72.301539
2003/10/23,87.599998,88.400002,87.529999,88.150002,6046400,72.048166
2003/10/24,88.150002,88.639999,87.720001,88.419998,5471700,72.268844
2003/10/27,88.800003,89.099998,88.050003,88.519997,5099200,72.350577
2003/10/28,89.050003,89.900002,88.519997,89.900002,6959000,73.478504
2003/10/29,89.599998,89.940002,89.150002,89.339996,5180700,73.020792
2003/10/30,90,90.169998,89.059998,89.120003,6535700,72.840983
2003/10/31,90.709999,90.709999,89.199997,89.480003,4836200,73.135225
2003/11/3,89.900002,90.839996,89.480003,89.68,5825200,73.298689
2003/11/4,89.68,89.800003,88.860001,89.139999,5146100,72.857327
2003/11/5,88.519997,88.879997,88,88.489998,6296300,72.326058
2003/11/6,88.330002,89.589996,87.720001,89.339996,5668600,73.153062
2003/11/7,89.400002,89.599998,88.260002,88.260002,5543500,72.268745
2003/11/10,89.550003,90.470001,89.550003,89.949997,8349700,73.65254
2003/11/11,90,90.029999,88.889999,89.360001,4841200,73.169441
2003/11/12,89.449997,91.160004,89.309998,90.690002,5901700,74.258469
2003/11/13,90.400002,91.480003,90.160004,91.089996,5277900,74.58599
2003/11/14,91.019997,91.419998,89.809998,90.25,4510200,73.898188
2003/11/17,89.900002,90.050003,89.029999,89.800003,4748200,73.529723
2003/11/18,89.919998,90.18,88.900002,88.949997,5284300,72.833724
2003/11/19,88.32,89.830002,88.32,89.400002,4156600,73.202195
2003/11/20,89.300003,89.790001,88.379997,88.389999,5111000,72.375188
2003/11/21,88.400002,88.849998,88.230003,88.629997,5935400,72.571703
2003/11/24,89.029999,89.739998,88.949997,89.660004,4722200,73.415089
2003/11/25,89.660004,89.849998,89.269997,89.43,4305700,73.226758
2003/11/26,89.790001,90.089996,89.110001,89.910004,4146800,73.619793
2003/11/28,89.900002,90.68,89.620003,90.540001,2195500,74.135645
